text,label
8276, confirm kavanaugh ! kavanaughforscotus A NRA new gun control ! A ! defendthesecond NRA vote SHAREACT NOCOMPROMISE protect GOD given rights rememberyouroath nraun control ! A ! defendthesecond NRA,0
8277, idk think ... eyes like r ... naturally bugging time ... untrustworthy,1
8278, NOT mental health clinician kind much less licensed psychologist fakepsychologist,0
8279, received death threats teenage daughters protecting family,1
8280, yaaass thanks,0
8281, well really really smart nothing woodward wrote book true good lord shit see hear everyday day really need op-ed book ?,1
8282, gun control kills  people,1
8283, take take take walkaway idiot party ! MAGA,1
8284, monster hunter,0
8285, keep pelosi money ! ! ! ! ! ! ! rednationrising MAGA walkaway,0
8286, I 'm late neverthelesssss HAPPY BIRTHDAY CEL ! HOPE U HAD A GREAT DAY AND CONTINUE BEING THE PERSON YOU ARE ! love ,0
8287,  antifa alex jones ? ? ? found,0
8288, I   antifa  I happy sam dies,0
8289,  spend final days hell sinking,1
8290, stupid makes sooooooo HOT,1
8291, trump posts shit like know distracting something else going distractification,1
8292, ? gun control utopia chicago needs right justdoit usopen serena MAGA,0
8293, need wild wild web conservatives,0
8294, could another trol post designed get antifa get trouble ?,0
8295, nonono people fat-shame give slightest shit someone 's health '' know anyone 's health looking big doctor I know many super healthy fat people horrifically unhealthy skinny people '',1
8296, I ca n't help I like air clean enough breathe I n't like  % ers everything keep rest us poor remember nestl 's former CEA claimed WE n't right '' water ? I ****ing hate clueless conservatives '',0
8297, bluffing  brought trump need insist say  proof lying trump wins either way,0
8298, maga empty slogan/promise rallies sheep towards hollow shepherd,0
8299, I 'm surprised n't shoot students prove gun control important I 'm glad I n't send kids college waste money turning pumpkin heads,1
8300, best player world right matter time world realizes,0
8301, ol ' guilty liberals say ... '' ploy '',0
8302, u r making political issue died many peoples r dying daily special ? encashing death sympathy corrupt r u waseem bhai ?,0
8303, thanks large corporates going take nose '' ? reason asking employ people UK might want see emplyers leave represent part many peoples pensions,0
8304,,0
8305, courageous !  'd better get 's charged hate crime MAGA buildthewall lockthemallup fixit,0
8306, goes show deluded misled several subsequent occasions ! I  ask dr lee urgent appointment grounds fact keep getting delusions ! ,0
8307, inspiring see many people playing !,0
8308, need know liberals ! represents party well !,0
8309, sean penn metoo movement seeks  divide men women  lt  got ta say I stand w/ jeff spicoli one MAGA WWGWGA confirmkavanaugh,1
8310, AMEN ! ! ! 're ready ! ! ! ,0
8311, like putin every day MAGA,1
8312, anyone guesses amp lie week ? ? A world ending friday B give money amp I 'll triple tomorrow C knows everything - listen D MAGA,1
8313, keep good work protect free speech call war criminals nhs bbc bbcqt newsnight bbcpl channel brexit may corbyn labour conservatives marr hignfy uklabour skynews bbclive politicslive,0
8314, sexuality issue kids age ? liberals ridiculous,1
8315, gun control works,0
8316, I believe melania trump abused woman maybe physically definitely mentally abuser husband afraid speak abuser,1
8317, I could n't agree unions attacking politicizing far turning press release I wrote last year,0
8318, I still feel like missed may never know also senior DP next year n't help oh USL team ...,0
8319, wonderful talk mother speech today friend amir ... blessed strong family ,0
8320, house CA ,0
8321, demanding better time around kavanaugh survivors always asking  I safe ?  wrote right conservatives telling  NO.  '' larrynassar '',0
8322, fuck yeah ! ! ! !,1
8323, became alcoholic cealrly became fatty like year loose weight starlet hollywood doesnt look good lilextra weight gon na go walk one tays GPS stalking sheldmaidens might orders mac miller tommyvalhalla,1
8324, sadly given hypocritical unethical behaviour liberals/democrats days I view claims allegations made huge degree scepticism,1
8325, I hate man thinks irrelevant opinion matters '' ass bitch,1
8327, I hope kyungsoo work nam ji-hyun future good I really liked chemistry EXO drama deserve,0
8328, needs play old position  even tracks back good thing deffo finished,0
8329,  bizpac review news   priceless moment rachel maddow invokes bill clinton ask hillary kavanaugh get due process MAGA   A prolife,0
8330, michael avanetti msp ? said something similar today two great tweets away follow,0
8331, MAGA hats ?,0
8333, next call duty game also take opportunity tackle gun control issue ,0
8334, witnessing conservatives silent majority anymore ... speaking haters like lies spreading ... fascists communists,0
8335, bitch please commie dems ones riding hell bent leather destroy democracy republic,1
8336, gross,1
8337, right need choose trudeau punk trump n't worried country need decide want individual liberty overbearing centralized government telling us live wasting money bureaucracy like obamacare,0
8338, donald trump never president,0
8339, tories labour GE conservatives conservatives   million people work security regular pay packet since  see 's changed area ,0
8340, know liberals ' poll completely BS,0
8341, wow love spray ,0
8342, lol I n't remember shit day ,0
8343, I  assuming people waiting see gave deficient,0
8344, property owner son could - well - * [ insert feared group name ] * ! paranoia atomisation,0
8345, need ever see sky safety HMP exercise yard,0
8346, welcome,1
8347, done !,0
8348, I n't know soros I know right '' use actions antifa play identity politics claim `` left '' violent - 's helpful anyone ? '',1
8349,  one I know,0
8350, devil worshippers unite !,0
8351, MAGA PATRIOTS WE NEED YOU !,0
8352, pittsburgh sucks kek,0
8353, biden successfully plagiarized get ahead political career poster boy dregs society '' VOTE dems november '',0
8354, unless contortionist ,0
8355, john kerry swamp rat nothing nothing less CNN know clown news network,1
8356, hope sandwich  cheese go wine  MAGA,0
8357, republican senate already know  release documents,0
8358, people thus far died - including one-year-old child morning - 's fake news little mind I think go take look talk MAGA friends much fun 're,0
8359, omg gunny ! ! ! thank kind ! ! ,0
8360, tripletalaq burnol moment liberals called feminists.. shame never stood real issues related females..,0
8361, everyone life story - excuse aggressive anyone blame producer inviting KW onto show clearly well amp  put position could happen management allowed either !,1
8362, woman slept way onto stage ...,0
8363, go pack go ! maunaloa  crunchtoadifferentbeat NFL NCAA,0
8364, GOP republicans conservatives proven male chauvinistic pigs women would vote astonishing kavanaugh,0
8365, y'all gon na fight gun control y'all laughing guy literally pulling gun shooting ?,1
8366, party violent liberal ANTIFA KKK hoods beating strangers know nothing great amp honest good ole keith ellison women beater tell,1
8367, antifa terrorist organization lawful protest trump needs declare martial law shut em proper,0
8368, antifa members,0
8369, om ah BITCH lol love domo ,1
8370, honestly know  stupid actually surprising dumb easily persuaded people country ..  say shit like every white redneck screaming  YEAH MAGA BABY ,1
8371, vote yes know found fraud,1
8372, totally shown spoilt narcissist comment umpire never matches long lives ? think ? ? gracious defeat A disgrace sport,1
8373, coward ca n't put pic ? yet feel judge others looks ? yep I 'm sure people call regular,1
8374,  fine ! starts like gets gets right derwin  face dogs walked - times per day NOT suffering  spoiled !,0
8375, IM VERY HORIBBLE AND SHITTY THATS HOW I AM,1
8376, hey bitch daily reminder love,1
8377, lot atone better atone lies I used think better person I  see anything evil,0
8378, god I hope shes ' wrong !,0
8379, umm reporter asking question senator acting like baby really adults act like ? shame CBS shame,1
8380, I say unplayable ? guy vs houston switches potential first round series ? sheesh would n't nice,0
8381, happy constitutionday may day trigger millions liberals since  believe constitution ! maga,0
8382, liberals taken every major city ft worth,0
8383, fuck,1
8384, voting progressive agenda means GOP control senate must hopefully house conservatives local level keep progressive agenda public schools,0
8385, yo ass probably playing super easy smh go home,1
8386, hopefully boyfriends girlfriends interviewed possibly past students said little psyco kavanaugh questions monday,0
8387, passing money outside,0
8388, wow jr. bright,1
8389, moron - real americans PROUD accomplishments- disgusting showing truth,1
8390, bad right wing nutjobs scream time ! ! '' talk things like gun control school gets shot EXACTLY time people paying attention someone lost life something horrible amp preventable '',1
8391, true ! poor basement dweller ! !,1
8392, I 'll take snowflake MAGA lightweight day week I standards,0
8393, really think riott squad left message ? read says fear nikki nikki bella fear coming dressing room start insanity,0
8394, I n't agree want see real damsel distress play fucking marry jane missions soooo boring 's stupid,1
8395, lunatic democrats politicians like antifa george soros think money talk lunatic dung money dam money pay gold,1
